,split_mode,split_number,file_a_idx,file_a_name,file_b_idx,file_b_name,is_equal
12145,gzsl_split,4,1896,2045467527.tif,2630,504517616+-7616.tif,0
12146,gzsl_split,4,1897,2045467670.tif,1959,2040649187.tif,1
12147,gzsl_split,4,1897,2045467670.tif,682,2029179957.tif,0
12148,gzsl_split,4,1898,2045467838.tif,1878,2040649941.tif,1
12149,gzsl_split,4,1898,2045467838.tif,2543,504527370+-7370.tif,0
12150,gzsl_split,4,1899,2045467687.tif,1942,2045467825.tif,1
12151,gzsl_split,4,1899,2045467687.tif,4908,2085111514a.tif,0
12152,gzsl_split,4,1900,2045467451.tif,1804,2045468014.tif,1
12153,gzsl_split,4,1900,2045467451.tif,4488,01839529_9533.tif,0
12154,gzsl_split,4,1901,2045467652.tif,1865,2045467446.tif,1
12155,gzsl_split,4,1901,2045467652.tif,2707,504566885.tif,0
12156,gzsl_split,4,1902,2040649882.tif,1897,2045467670.tif,1
12157,gzsl_split,4,1902,2040649882.tif,576,0001144241.tif,0
12158,gzsl_split,4,1903,2045467539.tif,1906,2045467730.tif,1
12159,gzsl_split,4,1903,2045467539.tif,4625,0060031798.tif,0
12160,gzsl_split,4,1904,2045467516.tif,1911,2045468204.tif,1
12161,gzsl_split,4,1904,2045467516.tif,4538,01840434_0438.tif,0
12162,gzsl_split,4,1905,2045467698_2045467700.tif,1940,2045467576.tif,1
12163,gzsl_split,4,1905,2045467698_2045467700.tif,2516,518303076+-3077.tif,0
12164,gzsl_split,4,1906,2045467730.tif,1940,2045467576.tif,1
12165,gzsl_split,4,1906,2045467730.tif,680,2505100614_0615.tif,0
12166,gzsl_split,4,1907,2045467989.tif,1960,2040649867.tif,1
12167,gzsl_split,4,1907,2045467989.tif,2559,504554887.tif,0
12168,gzsl_split,4,1908,2045467560.tif,1812,2045468046.tif,1
12169,gzsl_split,4,1908,2045467560.tif,2516,518303076+-3077.tif,0
12170,gzsl_split,4,1909,2040649857.tif,1961,2045467692.tif,1
12171,gzsl_split,4,1909,2040649857.tif,4548,01834138_01834142.tif,0
12172,gzsl_split,4,1910,2045467515.tif,1850,2045468197.tif,1
12173,gzsl_split,4,1910,2045467515.tif,2586,504566567.tif,0
12174,gzsl_split,4,1911,2045468204.tif,1840,2045467577.tif,1
12175,gzsl_split,4,1911,2045468204.tif,3514,2050627008_2050627009.tif,0
12176,gzsl_split,4,1912,2040649903.tif,1959,2040649187.tif,1
12177,gzsl_split,4,1912,2040649903.tif,2528,504571596.tif,0
12178,gzsl_split,4,1913,2045467686.tif,1845,2045467773.tif,1
12179,gzsl_split,4,1913,2045467686.tif,4724,2057425199_2057425207.tif,0
12180,gzsl_split,4,1914,2040684890.tif,1861,2045311483.tif,1
12181,gzsl_split,4,1914,2040684890.tif,805,0001136794.tif,0
12182,gzsl_split,4,1915,2045468116.tif,1853,2045467547.tif,1
12183,gzsl_split,4,1915,2045468116.tif,679,2029178828_2029178829.tif,0
12184,gzsl_split,4,1916,2045467506.tif,1913,2045467686.tif,1
12185,gzsl_split,4,1916,2045467506.tif,4967,2084289580c.tif,0
12186,gzsl_split,4,1917,2045467984.tif,1911,2045468204.tif,1
12187,gzsl_split,4,1917,2045467984.tif,2817,95824360.tif,0
12188,gzsl_split,4,1918,2045468023.tif,1886,2045468125.tif,1
12189,gzsl_split,4,1918,2045468023.tif,564,2074032785.tif,0
12190,gzsl_split,4,1919,2045467646.tif,1908,2045467560.tif,1
12191,gzsl_split,4,1919,2045467646.tif,3816,2057429819_2057429821.tif,0
12192,gzsl_split,4,1920,2045467566.tif,1808,2045468029.tif,1
12193,gzsl_split,4,1920,2045467566.tif,4943,2082069310c.tif,0
12194,gzsl_split,4,1921,2045467828.tif,1896,2045467527.tif,1
12195,gzsl_split,4,1921,2045467828.tif,2545,504571769+-1769.tif,0
12196,gzsl_split,4,1922,2045467668.tif,1925,2045467714.tif,1
12197,gzsl_split,4,1922,2045467668.tif,4932,2085108275a.tif,0
12198,gzsl_split,4,1923,2045467669.tif,1808,2045468029.tif,1
12199,gzsl_split,4,1923,2045467669.tif,3447,527853800+-3800.tif,0
12200,gzsl_split,4,1924,2045467567.tif,1835,2040649610.tif,1
12201,gzsl_split,4,1924,2045467567.tif,4702,2057432285_2057432294.tif,0
12202,gzsl_split,4,1925,2045467714.tif,1874,2045467720.tif,1
12203,gzsl_split,4,1925,2045467714.tif,4956,2064207033c.tif,0
12204,gzsl_split,4,1926,2045467975.tif,1957,2045467382.tif,1
12205,gzsl_split,4,1926,2045467975.tif,412,50492772-2773.tif,0
12206,gzsl_split,4,1927,2040649243.tif,1841,2045467491.tif,1
12207,gzsl_split,4,1927,2040649243.tif,2551,504493861.tif,0
12208,gzsl_split,4,1928,2045467878.tif,1942,2045467825.tif,1
12209,gzsl_split,4,1928,2045467878.tif,4946,2085107864b.tif,0
12210,gzsl_split,4,1929,2045468156.tif,1819,2045468059.tif,1
12211,gzsl_split,4,1929,2045468156.tif,2587,504571926+-1926.tif,0
12212,gzsl_split,4,1930,2045468100.tif,1805,2040649917.tif,1
12213,gzsl_split,4,1930,2045468100.tif,4789,2070709355_9356.tif,0
12214,gzsl_split,4,1931,2045468129.tif,1805,2040649917.tif,1
12215,gzsl_split,4,1931,2045468129.tif,374,50487935-7935.tif,0
12216,gzsl_split,4,1932,2045468092.tif,1941,2045467413.tif,1
12217,gzsl_split,4,1932,2045468092.tif,406,50543028-3029.tif,0
12218,gzsl_split,4,1933,2045467709_2045467710.tif,1826,2045467674.tif,1
12219,gzsl_split,4,1933,2045467709_2045467710.tif,2706,504567109.tif,0
12220,gzsl_split,4,1934,2045468111.tif,1836,2045467544.tif,1
12221,gzsl_split,4,1934,2045468111.tif,850,0001136451.tif,0
12222,gzsl_split,4,1935,2045311485.tif,1818,2045467590.tif,1
12223,gzsl_split,4,1935,2045311485.tif,2562,504495278.tif,0
12224,gzsl_split,4,1936,2045467475.tif,1824,2045468076.tif,1
12225,gzsl_split,4,1936,2045467475.tif,2677,504491466.tif,0
12226,gzsl_split,4,1937,2045467824.tif,1941,2045467413.tif,1
12227,gzsl_split,4,1937,2045467824.tif,3414,527895888+-5888.tif,0
12228,gzsl_split,4,1938,2040649194.tif,1804,2045468014.tif,1
12229,gzsl_split,4,1938,2040649194.tif,4918,2085764968c.tif,0
12230,gzsl_split,4,1939,2045468242.tif,1956,2045467392.tif,1
12231,gzsl_split,4,1939,2045468242.tif,4913,2085782711c.tif,0
12232,gzsl_split,4,1940,2045467576.tif,1884,2045467857.tif,1
12233,gzsl_split,4,1940,2045467576.tif,2492,518294221+-4222.tif,0
12234,gzsl_split,4,1941,2045467413.tif,1818,2045467590.tif,1
12235,gzsl_split,4,1941,2045467413.tif,3780,2071891946_1947.tif,0
12236,gzsl_split,4,1942,2045467825.tif,1910,2045467515.tif,1
12237,gzsl_split,4,1942,2045467825.tif,4619,0060024499.tif,0
12238,gzsl_split,4,1943,2045468020.tif,1876,2045468000.tif,1
12239,gzsl_split,4,1943,2045468020.tif,3687,0001233180.tif,0
12240,gzsl_split,4,1944,2040649950.tif,1963,2045467715.tif,1
12241,gzsl_split,4,1944,2040649950.tif,2682,504525643.tif,0
12242,gzsl_split,4,1945,2045468239.tif,1830,2045468153.tif,1
12243,gzsl_split,4,1945,2045468239.tif,3777,2084114370.tif,0
12244,gzsl_split,4,1946,2045468018.tif,1840,2045467577.tif,1
12245,gzsl_split,4,1946,2045468018.tif,2522,504565328+-5328.tif,0
12246,gzsl_split,4,1947,2045468105.tif,1890,2045467398.tif,1
12247,gzsl_split,4,1947,2045468105.tif,4622,0011908971.tif,0
12248,gzsl_split,4,1948,2045468094.tif,1829,2040649228.tif,1
12249,gzsl_split,4,1948,2045468094.tif,3422,528408284+-8284.tif,0
12250,gzsl_split,4,1949,2040649195.tif,1956,2045467392.tif,1
12251,gzsl_split,4,1949,2040649195.tif,2543,504527370+-7370.tif,0
12252,gzsl_split,4,1950,2045467440.tif,1869,2045467420.tif,1
12253,gzsl_split,4,1950,2045467440.tif,4735,2084085737.tif,0
12254,gzsl_split,4,1951,2040649863.tif,1957,2045467382.tif,1
12255,gzsl_split,4,1951,2040649863.tif,763,0001136480.tif,0
12256,gzsl_split,4,1952,2045467919.tif,1870,2045467862.tif,1
12257,gzsl_split,4,1952,2045467919.tif,4938,2085799108a.tif,0
12258,gzsl_split,4,1953,2045467939.tif,1854,2045467449.tif,1
12259,gzsl_split,4,1953,2045467939.tif,2244,2049433422.tif,0
12260,gzsl_split,4,1954,2045468210.tif,1820,2045467702_2045467704.tif,1
12261,gzsl_split,4,1954,2045468210.tif,763,0001136480.tif,0
12262,gzsl_split,4,1955,2045468199.tif,1906,2045467730.tif,1
12263,gzsl_split,4,1955,2045468199.tif,4924,2076950483b.tif,0
12264,gzsl_split,4,1956,2045467392.tif,1933,2045467709_2045467710.tif,1
12265,gzsl_split,4,1956,2045467392.tif,544,2074849359.tif,0
12266,gzsl_split,4,1957,2045467382.tif,1916,2045467506.tif,1
12267,gzsl_split,4,1957,2045467382.tif,2611,504503433.tif,0
12268,gzsl_split,4,1958,2045468127.tif,1961,2045467692.tif,1
12269,gzsl_split,4,1958,2045468127.tif,2452,522705198+-5199.tif,0
12270,gzsl_split,4,1959,2040649187.tif,1899,2045467687.tif,1
12271,gzsl_split,4,1959,2040649187.tif,3691,0001233186.tif,0
12272,gzsl_split,4,1960,2040649867.tif,1811,2045468104.tif,1
12273,gzsl_split,4,1960,2040649867.tif,4228,01835665_5669.tif,0
12274,gzsl_split,4,1961,2045467692.tif,1921,2045467828.tif,1
12275,gzsl_split,4,1961,2045467692.tif,3950,2057486458.tif,0
12276,gzsl_split,4,1962,2045467751.tif,1858,2045467980.tif,1
12277,gzsl_split,4,1962,2045467751.tif,4937,2083647881c.tif,0
12278,gzsl_split,4,1963,2045467715.tif,1928,2045467878.tif,1
12279,gzsl_split,4,1963,2045467715.tif,2576,504571865+-1865.tif,0
12280,gzsl_split,4,1964,2045467561.tif,1922,2045467668.tif,1
12281,gzsl_split,4,1964,2045467561.tif,4928,2085726842b.tif,0
12282,gzsl_split,4,1965,2045467938.tif,1843,2045467505.tif,1
12283,gzsl_split,4,1965,2045467938.tif,2549,504553433.tif,0
12284,gzsl_split,4,2052,2057412045_2057412046.tif,2055,2057442069_2057442070.tif,1
12285,gzsl_split,4,2052,2057412045_2057412046.tif,2549,504553433.tif,0
12286,gzsl_split,4,2055,2057442069_2057442070.tif,2052,2057412045_2057412046.tif,1
12287,gzsl_split,4,2055,2057442069_2057442070.tif,2630,504517616+-7616.tif,0
12288,gzsl_split,4,2072,84458270_8276.tif,2147,84458508_8514.tif,1
12289,gzsl_split,4,2072,84458270_8276.tif,4757,2084619537_9538.tif,0
12290,gzsl_split,4,2077,84464356_4364.tif,2124,84458522_8528.tif,1
12291,gzsl_split,4,2077,84464356_4364.tif,1861,2045311483.tif,0
12292,gzsl_split,4,2100,84463786_3794.tif,2147,84458508_8514.tif,1
12293,gzsl_split,4,2100,84463786_3794.tif,4206,01834484_4488.tif,0
12294,gzsl_split,4,2112,84458571_8577.tif,2100,84463786_3794.tif,1
12295,gzsl_split,4,2112,84458571_8577.tif,2609,504545633.tif,0
12296,gzsl_split,4,2124,84458522_8528.tif,2077,84464356_4364.tif,1
12297,gzsl_split,4,2124,84458522_8528.tif,4959,2084030225d.tif,0
12298,gzsl_split,4,2147,84458508_8514.tif,2072,84458270_8276.tif,1
12299,gzsl_split,4,2147,84458508_8514.tif,4946,2085107864b.tif,0
12300,gzsl_split,4,2235,2049433368.tif,2236,2049433430.tif,1
12301,gzsl_split,4,2235,2049433368.tif,373,50498277-8278.tif,0
12302,gzsl_split,4,2236,2049433430.tif,2242,2049433424.tif,1
12303,gzsl_split,4,2236,2049433430.tif,1928,2045467878.tif,0
12304,gzsl_split,4,2237,2049433406.tif,2241,2049433390.tif,1
12305,gzsl_split,4,2237,2049433406.tif,4945,2081500316d.tif,0
12306,gzsl_split,4,2238,2049433442.tif,2242,2049433424.tif,1
12307,gzsl_split,4,2238,2049433442.tif,1948,2045468094.tif,0
12308,gzsl_split,4,2239,2049433462.tif,2236,2049433430.tif,1
12309,gzsl_split,4,2239,2049433462.tif,576,0001144241.tif,0
12310,gzsl_split,4,2240,2049433454.tif,2237,2049433406.tif,1
12311,gzsl_split,4,2240,2049433454.tif,2330,522814802+-4803.tif,0
12312,gzsl_split,4,2241,2049433390.tif,2245,2049433380.tif,1
12313,gzsl_split,4,2241,2049433390.tif,580,0001144406.tif,0
12314,gzsl_split,4,2242,2049433424.tif,2241,2049433390.tif,1
12315,gzsl_split,4,2242,2049433424.tif,2330,522814802+-4803.tif,0
12316,gzsl_split,4,2243,2049433412.tif,2235,2049433368.tif,1
12317,gzsl_split,4,2243,2049433412.tif,3514,2050627008_2050627009.tif,0
12318,gzsl_split,4,2244,2049433422.tif,2241,2049433390.tif,1
12319,gzsl_split,4,2244,2049433422.tif,2601,504544445+-4445.tif,0
12320,gzsl_split,4,2245,2049433380.tif,2237,2049433406.tif,1
12321,gzsl_split,4,2245,2049433380.tif,4948,2083182318a.tif,0
12322,gzsl_split,4,2286,87670591_87670597.tif,2291,87672296_87672302.tif,1
12323,gzsl_split,4,2286,87670591_87670597.tif,411,50504970-4971.tif,0
12324,gzsl_split,4,2290,00950167_0173.tif,2291,87672296_87672302.tif,1
12325,gzsl_split,4,2290,00950167_0173.tif,993,504909416.tif,0
12326,gzsl_split,4,2291,87672296_87672302.tif,2290,00950167_0173.tif,1
12327,gzsl_split,4,2291,87672296_87672302.tif,1866,2045467583.tif,0
12328,gzsl_split,4,2307,0011832786.tif,2585,504562276+-2276.tif,0
12329,gzsl_split,4,2322,0001482703.tif,2324,0001482690.tif,1
12330,gzsl_split,4,2322,0001482703.tif,779,0001136495.tif,0
12331,gzsl_split,4,2323,0001482916.tif,2325,0001482917.tif,1
12332,gzsl_split,4,2323,0001482916.tif,905,0001228000.tif,0
12333,gzsl_split,4,2324,0001482690.tif,2325,0001482917.tif,1
12334,gzsl_split,4,2324,0001482690.tif,2759,95602396.tif,0
12335,gzsl_split,4,2325,0001482917.tif,2322,0001482703.tif,1
12336,gzsl_split,4,2325,0001482917.tif,4665,2057465679_2057465688.tif,0
12337,gzsl_split,4,2330,522814802+-4803.tif,2504,518303038+-3039.tif,1
12338,gzsl_split,4,2330,522814802+-4803.tif,1827,2045468251.tif,0
12339,gzsl_split,4,2351,522705088+-5089.tif,2498,522814792+-4793.tif,1
12340,gzsl_split,4,2351,522705088+-5089.tif,1847,2045467835.tif,0
12341,gzsl_split,4,2355,524481021+-1022.tif,2452,522705198+-5199.tif,1
12342,gzsl_split,4,2355,524481021+-1022.tif,3791,2084102422.tif,0
12343,gzsl_split,4,2356,522776677+-6678.tif,2355,524481021+-1022.tif,1
12344,gzsl_split,4,2356,522776677+-6678.tif,2616,504495250.tif,0
12345,gzsl_split,4,2405,522738680+-8681.tif,2516,518303076+-3077.tif,1
12346,gzsl_split,4,2405,522738680+-8681.tif,2678,504571921+-1921.tif,0
12347,gzsl_split,4,2409,522749395+-9396.tif,2516,518303076+-3077.tif,1
12348,gzsl_split,4,2409,522749395+-9396.tif,4926,2074248794c.tif,0
12349,gzsl_split,4,2443,518304480+-4481.tif,2330,522814802+-4803.tif,1
12350,gzsl_split,4,2443,518304480+-4481.tif,2245,2049433380.tif,0
12351,gzsl_split,4,2452,522705198+-5199.tif,2355,524481021+-1022.tif,1
12352,gzsl_split,4,2452,522705198+-5199.tif,3557,88352592.tif,0
12353,gzsl_split,4,2492,518294221+-4222.tif,2355,524481021+-1022.tif,1
12354,gzsl_split,4,2492,518294221+-4222.tif,2643,504545273.tif,0
12355,gzsl_split,4,2498,522814792+-4793.tif,2330,522814802+-4803.tif,1
12356,gzsl_split,4,2498,522814792+-4793.tif,410,50572762-2763.tif,0
12357,gzsl_split,4,2504,518303038+-3039.tif,2351,522705088+-5089.tif,1
12358,gzsl_split,4,2504,518303038+-3039.tif,3767,2065024490_4493.tif,0
12359,gzsl_split,4,2516,518303076+-3077.tif,2356,522776677+-6678.tif,1
12360,gzsl_split,4,2516,518303076+-3077.tif,4059,81303599.tif,0
12361,gzsl_split,4,2522,504565328+-5328.tif,2559,504554887.tif,1
12362,gzsl_split,4,2522,504565328+-5328.tif,578,0001144224.tif,0
12363,gzsl_split,4,2523,504551907+-1907.tif,2683,504551331+-1331.tif,1
12364,gzsl_split,4,2523,504551907+-1907.tif,3661,2057409820_2057409821.tif,0
12365,gzsl_split,4,2524,504502494.tif,2558,504543424+-3424.tif,1
12366,gzsl_split,4,2524,504502494.tif,2052,2057412045_2057412046.tif,0
12367,gzsl_split,4,2525,504525437.tif,2615,504506054.tif,1
12368,gzsl_split,4,2525,504525437.tif,1804,2045468014.tif,0
12369,gzsl_split,4,2526,504525582.tif,2635,504565404.tif,1
12370,gzsl_split,4,2526,504525582.tif,3765,2084614532.tif,0
12371,gzsl_split,4,2527,504564819.tif,2613,504525686.tif,1
12372,gzsl_split,4,2527,504564819.tif,3569,0060073750.tif,0
12373,gzsl_split,4,2528,504571596.tif,2663,504549431.tif,1
12374,gzsl_split,4,2528,504571596.tif,4917,2085798973a.tif,0
12375,gzsl_split,4,2529,504506806.tif,2629,504544092.tif,1
12376,gzsl_split,4,2529,504506806.tif,4507,01839947_9951.tif,0
12377,gzsl_split,4,2530,504503627.tif,2650,504547688.tif,1
12378,gzsl_split,4,2530,504503627.tif,1847,2045467835.tif,0
12379,gzsl_split,4,2531,504527846.tif,2662,504552973.tif,1
12380,gzsl_split,4,2531,504527846.tif,4624,0011908968.tif,0
12381,gzsl_split,4,2532,504548490.tif,2598,504544747+-4747.tif,1
12382,gzsl_split,4,2532,504548490.tif,4492,01835898_5902.tif,0
12383,gzsl_split,4,2533,504572268+-2268.tif,2673,504527833.tif,1
12384,gzsl_split,4,2533,504572268+-2268.tif,4336,01837852_01837856.tif,0
12385,gzsl_split,4,2534,504498745.tif,2632,504527710.tif,1
12386,gzsl_split,4,2534,504498745.tif,4669,2057465924_2057465933.tif,0
12387,gzsl_split,4,2535,504551123.tif,2528,504571596.tif,1
12388,gzsl_split,4,2535,504551123.tif,3758,2065033351_3354.tif,0
12389,gzsl_split,4,2536,504522823.tif,2646,504572275+-2275.tif,1
12390,gzsl_split,4,2536,504522823.tif,1905,2045467698_2045467700.tif,0
12391,gzsl_split,4,2537,504507053.tif,2581,504525712.tif,1
12392,gzsl_split,4,2537,504507053.tif,786,0001136762.tif,0
12393,gzsl_split,4,2538,504553265.tif,2569,504558994.tif,1
12394,gzsl_split,4,2538,504553265.tif,1865,2045467446.tif,0
12395,gzsl_split,4,2539,504571387.tif,2574,504529174.tif,1
12396,gzsl_split,4,2539,504571387.tif,2072,84458270_8276.tif,0
12397,gzsl_split,4,2540,504525887.tif,2527,504564819.tif,1
12398,gzsl_split,4,2540,504525887.tif,4721,2057477831_2057477840.tif,0
12399,gzsl_split,4,2541,504549276+-9276.tif,2600,504495274.tif,1
12400,gzsl_split,4,2541,504549276+-9276.tif,3816,2057429819_2057429821.tif,0
12401,gzsl_split,4,2542,504527683.tif,2681,504524174.tif,1
12402,gzsl_split,4,2542,504527683.tif,4880,0001223874.tif,0
12403,gzsl_split,4,2543,504527370+-7370.tif,2671,504571778+-1778.tif,1
12404,gzsl_split,4,2543,504527370+-7370.tif,1871,2045467585.tif,0
12405,gzsl_split,4,2544,504561530.tif,2582,504566293.tif,1
12406,gzsl_split,4,2544,504561530.tif,1810,2040959748.tif,0
12407,gzsl_split,4,2545,504571769+-1769.tif,2704,504528895.tif,1
12408,gzsl_split,4,2545,504571769+-1769.tif,1923,2045467669.tif,0
12409,gzsl_split,4,2546,504493026.tif,2615,504506054.tif,1
12410,gzsl_split,4,2546,504493026.tif,3557,88352592.tif,0
12411,gzsl_split,4,2547,504548014.tif,2708,504547726+-7726.tif,1
12412,gzsl_split,4,2547,504548014.tif,1821,2045467713.tif,0
12413,gzsl_split,4,2548,504547018+-7018.tif,2588,504502280.tif,1
12414,gzsl_split,4,2548,504547018+-7018.tif,4210,01837938_7942.tif,0
12415,gzsl_split,4,2549,504553433.tif,2599,504570997+-0997.tif,1
12416,gzsl_split,4,2549,504553433.tif,4894,504310815+-0815.tif,0
12417,gzsl_split,4,2550,504491561.tif,2610,504525054.tif,1
12418,gzsl_split,4,2550,504491561.tif,1952,2045467919.tif,0
12419,gzsl_split,4,2551,504493861.tif,2627,504562086.tif,1
12420,gzsl_split,4,2551,504493861.tif,3769,1000080092.tif,0
12421,gzsl_split,4,2552,504567258.tif,2661,504568211+-8211.tif,1
12422,gzsl_split,4,2552,504567258.tif,493,0001233597.tif,0
12423,gzsl_split,4,2553,504560531.tif,2674,504809188.tif,1
12424,gzsl_split,4,2553,504560531.tif,4931,2078339898c.tif,0
12425,gzsl_split,4,2554,504558608.tif,2623,504568110.tif,1
12426,gzsl_split,4,2554,504558608.tif,862,0001136454.tif,0
12427,gzsl_split,4,2555,504552939.tif,2631,504560316.tif,1
12428,gzsl_split,4,2555,504552939.tif,613,0001144306.tif,0
12429,gzsl_split,4,2556,504527708.tif,2692,504490437.tif,1
12430,gzsl_split,4,2556,504527708.tif,4873,0001223905.tif,0
12431,gzsl_split,4,2557,504506443.tif,2660,504526945.tif,1
12432,gzsl_split,4,2557,504506443.tif,3951,2057486109.tif,0
12433,gzsl_split,4,2558,504543424+-3424.tif,2612,504569641.tif,1
12434,gzsl_split,4,2558,504543424+-3424.tif,4582,01835728_5732.tif,0
12435,gzsl_split,4,2559,504554887.tif,2529,504506806.tif,1
12436,gzsl_split,4,2559,504554887.tif,409,50401637-1638.tif,0
12437,gzsl_split,4,2560,504561930.tif,2626,504557522.tif,1
12438,gzsl_split,4,2560,504561930.tif,4958,2070044964a.tif,0
12439,gzsl_split,4,2561,504525047.tif,2672,504501618.tif,1
12440,gzsl_split,4,2561,504525047.tif,622,0001144262.tif,0
12441,gzsl_split,4,2562,504495278.tif,2700,504525539.tif,1
12442,gzsl_split,4,2562,504495278.tif,2355,524481021+-1022.tif,0
12443,gzsl_split,4,2563,504571105.tif,2600,504495274.tif,1
12444,gzsl_split,4,2563,504571105.tif,1936,2045467475.tif,0
12445,gzsl_split,4,2564,504561886+-1886.tif,2634,504558866.tif,1
12446,gzsl_split,4,2564,504561886+-1886.tif,4204,01839550_9554.tif,0
12447,gzsl_split,4,2565,504525623.tif,2637,504566523.tif,1
12448,gzsl_split,4,2565,504525623.tif,4257,01834428_4432.tif,0
12449,gzsl_split,4,2566,504491455.tif,2589,504550103.tif,1
12450,gzsl_split,4,2566,504491455.tif,4156,01837324_01837328.tif,0
12451,gzsl_split,4,2567,504542367.tif,2674,504809188.tif,1
12452,gzsl_split,4,2567,504542367.tif,845,0001136419.tif,0
12453,gzsl_split,4,2568,504525710.tif,2654,504568631+-8631.tif,1
12454,gzsl_split,4,2568,504525710.tif,1899,2045467687.tif,0
12455,gzsl_split,4,2569,504558994.tif,2699,504572171+-2171.tif,1
12456,gzsl_split,4,2569,504558994.tif,4880,0001223874.tif,0
12457,gzsl_split,4,2570,504572198+-2198.tif,2692,504490437.tif,1
12458,gzsl_split,4,2570,504572198+-2198.tif,3553,98703946.tif,0
12459,gzsl_split,4,2571,504527641.tif,2647,504562304.tif,1
12460,gzsl_split,4,2571,504527641.tif,1201,0000044757.tif,0
12461,gzsl_split,4,2572,504506130.tif,2535,504551123.tif,1
12462,gzsl_split,4,2572,504506130.tif,4054,81305260.tif,0
12463,gzsl_split,4,2573,504553904.tif,2649,504515233.tif,1
12464,gzsl_split,4,2573,504553904.tif,1034,506389375.tif,0
12465,gzsl_split,4,2574,504529174.tif,2605,504560625.tif,1
12466,gzsl_split,4,2574,504529174.tif,4268,01839429_9433.tif,0
12467,gzsl_split,4,2575,504502134.tif,2679,504491480.tif,1
12468,gzsl_split,4,2575,504502134.tif,3696,0001233204.tif,0
12469,gzsl_split,4,2576,504571865+-1865.tif,2570,504572198+-2198.tif,1
12470,gzsl_split,4,2576,504571865+-1865.tif,50,504453445_504453447.tif,0
12471,gzsl_split,4,2577,504525746.tif,2554,504558608.tif,1
12472,gzsl_split,4,2577,504525746.tif,3553,98703946.tif,0
12473,gzsl_split,4,2578,504548760+-8760.tif,2544,504561530.tif,1
12474,gzsl_split,4,2578,504548760+-8760.tif,50,504453445_504453447.tif,0
12475,gzsl_split,4,2579,504541041.tif,2608,504528858.tif,1
12476,gzsl_split,4,2579,504541041.tif,1884,2045467857.tif,0
12477,gzsl_split,4,2580,504571996+-1996.tif,2639,504508430.tif,1
12478,gzsl_split,4,2580,504571996+-1996.tif,3534,2070001314_1315.tif,0
12479,gzsl_split,4,2581,504525712.tif,2591,504525632.tif,1
12480,gzsl_split,4,2581,504525712.tif,3520,2050627397_2050627399.tif,0
12481,gzsl_split,4,2582,504566293.tif,2675,504528331.tif,1
12482,gzsl_split,4,2582,504566293.tif,2325,0001482917.tif,0
12483,gzsl_split,4,2583,504550501.tif,2542,504527683.tif,1
12484,gzsl_split,4,2583,504550501.tif,4969,2085752643a.tif,0
12485,gzsl_split,4,2584,504491135.tif,2644,504566033+-6033.tif,1
12486,gzsl_split,4,2584,504491135.tif,1964,2045467561.tif,0
12487,gzsl_split,4,2585,504562276+-2276.tif,2620,504557495.tif,1
12488,gzsl_split,4,2585,504562276+-2276.tif,2291,87672296_87672302.tif,0
12489,gzsl_split,4,2586,504566567.tif,2699,504572171+-2171.tif,1
12490,gzsl_split,4,2586,504566567.tif,847,0001136459.tif,0
12491,gzsl_split,4,2587,504571926+-1926.tif,2680,504542702.tif,1
12492,gzsl_split,4,2587,504571926+-1926.tif,2785,95824737.tif,0
12493,gzsl_split,4,2588,504502280.tif,2676,504572167+-2167.tif,1
12494,gzsl_split,4,2588,504502280.tif,30,518301918+-1919.tif,0
12495,gzsl_split,4,2589,504550103.tif,2536,504522823.tif,1
12496,gzsl_split,4,2589,504550103.tif,1862,2045467763.tif,0
12497,gzsl_split,4,2590,504565732.tif,2630,504517616+-7616.tif,1
12498,gzsl_split,4,2590,504565732.tif,1883,2045468247.tif,0
12499,gzsl_split,4,2591,504525632.tif,2532,504548490.tif,1
12500,gzsl_split,4,2591,504525632.tif,3769,1000080092.tif,0
12501,gzsl_split,4,2592,504559788+-9788.tif,2694,504567964.tif,1
12502,gzsl_split,4,2592,504559788+-9788.tif,370,50490947-0948.tif,0
12503,gzsl_split,4,2593,504490236.tif,2557,504506443.tif,1
12504,gzsl_split,4,2593,504490236.tif,374,50487935-7935.tif,0
12505,gzsl_split,4,2594,504571982+-1982.tif,2667,504510820.tif,1
12506,gzsl_split,4,2594,504571982+-1982.tif,4942,2080182515a.tif,0
12507,gzsl_split,4,2595,504548864.tif,2705,504527817.tif,1
12508,gzsl_split,4,2595,504548864.tif,3715,518292151+-2152.tif,0
12509,gzsl_split,4,2596,504525585.tif,2656,504563985.tif,1
12510,gzsl_split,4,2596,504525585.tif,398,50402082-2083.tif,0
12511,gzsl_split,4,2597,504544708.tif,2528,504571596.tif,1
12512,gzsl_split,4,2597,504544708.tif,4963,2085108375a.tif,0
12513,gzsl_split,4,2598,504544747+-4747.tif,2525,504525437.tif,1
12514,gzsl_split,4,2598,504544747+-4747.tif,4758,2084619487_9488.tif,0
12515,gzsl_split,4,2599,504570997+-0997.tif,2632,504527710.tif,1
12516,gzsl_split,4,2599,504570997+-0997.tif,1884,2045467857.tif,0
12517,gzsl_split,4,2600,504495274.tif,2708,504547726+-7726.tif,1
12518,gzsl_split,4,2600,504495274.tif,4538,01840434_0438.tif,0
12519,gzsl_split,4,2601,504544445+-4445.tif,2611,504503433.tif,1
12520,gzsl_split,4,2601,504544445+-4445.tif,3783,2065030769_0772.tif,0
